ID,Name
4442,Pest Fog Inc
4446,R & R Pest Control
4454,A Smart Pest Control
4456,Dallas Fort Worth Pest Control
4458,Meers Pest Solutions
4460,A-1 Termite & Pest Control Inc.
4468,C & L Pest Control
4472,PESTAR
4480,Cypress Creek Pest Control Inc
4486,Pied Piper Pest Control LLC
4488,Plano Pest Control Inc.
4490,Lane Pest Control
4498,Perfection Pest Control
4500,Cantu Pest & Termite
4512,Justice Pest Services
4514,G G A Pest Management Svcs
4518,Giavana's Termite & Pest Control
4520,Remediation Response & Restoration Pest Management
4522,Alvin Pest Controlwww.alvinpestcontrol.com
4524,Pestcon Inc
4530,Lady-Bug Services
4542,"Apple Termite & Pest Control, Inc."
4544,Charles Pest Control Terry Rosenthal
4548,Fidelity Exterminating Company
4550,Jonmar Services
4552,Southwestern A-1 Pest Control
4554,Classic Pest Control Operators Inc.
4556,Kropp's Pest Control
4574,McClain Pest Control LLC
4578,Apple Pest Control Inc
4580,Life After Bugs
4582,Prescription Pest & Enviro Svcs
4584,Foss Pest Control
4586,Bill Clark Pest Control Inc
4588,Southwest Pest Control
4592,First Step Pest Control
4596,Farmers Branch Pest Control
4608,Landers Pest Management
4610,Coastal Fumigators Inc.
4612,Angel Pest Control
4616,Mike's Pest Control
4618,South Texas Exterminating Co Inc
4622,Amrid Pest Control
4624,Leasing Associates Services Inc.
4626,Lewisville Pest Control Ltd
4642,"Chase Pest Control, Inc."
4644,Comal Pest Control
4648,Killeen Pest Control
4650,McDuffie Pest Control
4654,Focus Solution
4656,Lewis Pest Control
4658,Alice Pest Control Inc.
4662,Crown Pest Control
4672,Myers Services Inc.
4674,Wheeler Exterminating Co. Inc.
4678,Alpha Pest Control Co.
4684,Optima Termite & Pest Control Svc.
4686,Smith Thompson Pest Control
4688,John Moore Pest Control LLC
4690,Pete's Pest Control
4702,"Century Pest Control, Inc."
4704,Boswell Pest Solutions
4708,Gafford Pest Control Inc
4710,Greener Texas Pest & Lawn Svcs LLC
4714,Clint Miller Exterminating Co. Inc.
4718,Baker's Entomology & Pesticide Svc
4722,Adams Exterminating Co. Inc.
4734,Bugz Pest & Lawn
4738,Abby's Pest & Termite Svcs
4740,One Way Pest Control
4742,Shepherd Pest Management
4744,Hirby Pest Control
4758,Quality Pest Control
4764,PestProsummaPestPro
4766,D R Pest Control
4768,Green Pest Guys-Houston
4770,Key Termite and Pest Control
4774,JC's Terminix Inc
4776,San Angelo Pest Control
4790,All-Safe Pest & Termite
4792,Terminix of El Paso
4796,Church Pest Control
4798,Pest Shield Pest Control Inc.
4800,"Entec Pest Management, Inc."
4802,Pest Control Srvs Inc
4804,HomeTeam Pest Defense
4820,Arrington Pest Control
4824,"D's Pest Control, Inc"
4826,Coast Pest Control
4828,Home Critic
4830,Western Exterminating Co Inc
4832,"Mantis Pest Control, Inc."
4834,Contail Pest Control Services
4854,A Right Way Pest Control
4856,Farmer's Termite Management Svcs
4858,Hoelscher Pest Control Co.
4860,Texas Red's Pest Control
4862,Trece Inc.
4864,Natural Pest Solutions
4866,"Arrow Exterminators, Inc."
4884,"Bio-Tech Pest Control, Inc."
4886,MosquitoMax
4888,Bugs Or Us Termite & Pest Control LLC
4890,Lonestar Pest Solutions
4892,Protech Pest Control
4894,"Eagle Pest Control, Inc."
4896,Environmental Lawn & Pest Management
4914,Chasten Exterminating Company
4916,Hufford's Pest Control
4918,East Texas Exterminating Co Inc
4922,Vector 1
4924,AA Parson pest Mgmt
4926,Bob Jenkins Pest & Lawn Svc
4928,Top-O-Texas Termite & Pest Contrl
4942,"EnviroTeam Pest Control, LLC"
4946,Roberts Termite and Pest Control
4948,Bizzy Bees Pest Control
4950,Bell County Pest Control
4956,J & C Exterminating Inc.
4968,Tony's Pest Control
4972,Texas Termite Terminators
4974,The Bug Lady
4976,The Bugs End
4978,Bugged Out Exterminating
4980,Earth Wise Organic Pest Control
4982,J&J Exterminating Co Inc
4986,Green Gator Pest Control
5002,Texas Pest Control
5004,GuardTech Pest Management
5006,B&L Pest Control
5008,Texas Pest & Wildlife Services Inc
5012,Assassin Exterminating Inc
5014,Industrial Ground Maintenance
5016,"Stroope Pest Control of Austin, Inc."
5028,Bug Stop Services
5036,RYNO Pest Control
5038,Integrated Pest Mgmt Inc.
5040,Stubbs Pest Control
5044,Hodges Pest Control
5046,Bug Guys Pest Control LP
5048,Brown Pest Control
5050,Texas A-1 Pest Control & Termite Co Inc
5052,S & C Pest Control
5070,Town & Country Pest Control Inc
5072,Bug Off Pest Control
5074,"Jax Pest Control & Lawn Card, Ltd."
5076,Daw Pest Control
5078,Sureguard Termite & Pest Services
5080,Malcom Pest Control
5082,Enviro-Pest Management LLC
5084,Earth-Link Pest Mgmt
5102,VP Exterminators
5104,Home Exterminating Service LLC
5106,Green Army Pest & Termite Professionals
5108,"Hartz Pest Control, Inc."
5110,Tri Hill Pest Control Daniel Hill
5112,Texas Pest Elimination
5114,Bullseye Pest Management LLC
5118,Texas Bug Control
5130,"Hobbs Pest Management, Inc."
5134,Ross Pest & Lawn
5136,Spider Man Pest Control
5138,Terminix of San Angelo
5140,Holders Pest Solutions
5142,Delta Pest Control & Lawn Services
5144,Baker Pest Control
5162,Town Lake Construction
5164,"Bushwacker Pest & Mosquito Control, LLC"
5166,Drop Dead Pest Control
5168,Bugs No More
5172,Esparza Pest Control
5174,Zorro Pest Control
5176,Total Pest Management
5178,Don's Pest Control Inc
5194,Greenforest Termite & Pest Control
5196,Darnell Pest Services LLC
5200,Britton's Pest Control
5202,Industrial Pest Management
5204,Don Farmer & Sons Exterminators
5206,Hansford Pest Control
5208,Elite Exterminating Inc.
5210,J&J Pest Control
5228,Taylor Pest Control
5230,The Bug Reaper LLC
5232,Bug Zone Inc.
5234,Bob's Best Termite & Pest Control
5236,Tommy Bartley
5238,Arrow Pest & Lawn Solutions
5240,ThermaPure
5244,Daniel Pest Control
5260,Wildlife B Gone
5262,Jackson's Mosquito & Pest Control
5264,"S & B Pest Control, Inc."
5266,Asash Termite and Pest Control
5268,Bugs Burney Pest Control
5270,Truly Nolen of El Paso
5274,Border Pest Control
5290,J & J Reliable Pest Control Co
5292,Machicek Services
5296,Results Professional Pest Control
5298,Gulf Coast Exterminators
5300,Bedingfield Pest Control Services
5302,ECO-SAFE Pest Control
5306,Bugzee Pest & Lawn Services LLC
5314,Bob Klepac Exterminating Service
5318,Stevens Sales & Service
5326,Environmental Health Specialties
5328,Harris Pest Control
5330,Boerne Pest Control
5334,Granovsky Associates Inc
5336,"Bulverde Pest Control, L.L.C."
5350,Town & Country Services
5352,Bugtime
5354,Target Pest Control LLC
5356,Strickland's Exterminating Service
5360,Markle Pest Mgmt & Tree Svc Inc
5362,EcoSource Solutions LLC
5364,BugaBug
5380,Terminix Commercial
5382,Bugsdotcom
5384,"Dog Duty, Inc."
5386,Innovative Pest Control
5390,Lone Star Pest Management
5392,"Mattress Safe, Inc."
5408,Durango Pest Control
5410,"Butler - Arborist & PC, Clyde R."
5412,Rid-X Termite and Pest Control
5414,Eason Pest Management Inc.
5416,"Beaverton Pest Control, Inc."
5418,BMI Pest Management
5420,"Rox-Ex Exterminating Co., Inc."
5438,Ballards Professional Pest Control
5440,"BuzzOff Mosquito of Tampa Bay, LLC"
5442,Environmental Coalition Inc.
5444,J.B. Pest Control
5446,Truly Nolen of Abilene
5448,Houston Pest & Termite
5462,"Al Laughlin Pest Control Services, LLC"
5468,Hurt Exterminating
5470,Bug Blasters
5472,Arrow Pest Control
5474,Pioneer Exterminating Co
5476,"Terminix Services, Inc."
5478,Spiller Pest Control
5496,Stevenson & Sons P C of Dalhart
5498,"Bugman, Inc."
5500,Rushing Pest Control Service Inc.
5502,Hartman ABC Pest Control Inc.
5504,Southwestern Pest Control
5506,GuardTech Pest Mgmt. Inc.
5508,"Alert 1 Pest Management Systems, Inc."
5526,Heart of Texas Pest Control
5528,"Apex Pest Control, Ltd."
5530,Norm Cooper Associates
5532,The Bug Guy
5534,Hutto Pest Services
5536,Wise/Chem Safe Pest Control
5538,Home Solutions Pest Control
5540,Excalibur Pest Control
5558,Jasper Exterminating Co
5560,E-Safe Pest Control
5562,B & C Exterminators Inc
5564,Almon Pest Control
5566,Hart Pest Control
5570,De La Torre Pest Control
5580,Brockstar Pest Services
5588,Bayside Services
5590,"Bed Bug Fumigation Specialists, LLC"
5592,"Accurate Pest Management, Inc."
5594,"Lone Star Pest Control Service, Inc."
5596,"Florida Pest Management, Inc."
5600,Bethwood Pest Elimination
5602,Firefly EPS
5604,Advanced Termite and Pest Control
5620,"Economy Exterminators, Inc."
5622,ABC Geston Parasitaire Inc.
5624,"GM Pest Control, LLC"
5628,"Applied Pest Management, Inc."
5630,Johnson's Pest Control
5632,Allen Pest Control
5638,Almanaa Company
5642,First Line
5652,TAP Insulation
5656,Exact Pest Solutions
5658,"Blue Chip Exterminating, Inc."
5660,Arrow Pest Control of Houston
5666,"Bugman Pest Elimination, Inc."
5668,"Premier Termite, Inc."
5672,SonEquity Pest Management
5676,J. P. Miller & Sons
5686,Holper's Pest and Animal Solutions
5688,AGMG
5692,"Benzel Pest Control, Inc."
5694,Bugsy's Elkhart Exterminating
5700,Nestle Purina PetCare
5710,"ABC Solution Anti-Parasitaire, Inc"
5712,ProCraft
5718,Bruce Terminix Co.
5720,All Pest Control
5724,A-OK Pest Services
5728,Ecology Ext. Service Corp.
5732,"Canady's Services, Inc."
5736,Blythe Pest Control
5744,"National Exterminators, Inc."
5750,Apex Pest Control
5752,Aanteater Pest Control & Wildlife
5754,Greencare
5758,"RMB Extermination, Inc."
5762,"A-Extreme Services, Inc."
5766,"BBUGGS, Inc."
5778,Enviro Team Pest Control
5784,Miller Pest & Termite
5786,Dynamite Exterminators
5790,"Alcamp Services, SAC"
5792,"Agrecom, Inc."
5794,Mathews Termite & Pest Service
5796,"Janus Pest Management, Inc."
5804,Dixie Pest Control
5806,"Russ Pest Control, Inc."
5816,Gary's Termite & Pest Control Company
5818,Powell River Pest Control
5822,Nexus Pest Solutions
5826,Lawn King
5828,"Santiano Brothers, Inc."
5830,"Bug-N-You, Inc."
5832,Pestmarc
5850,"TMA Franchise System, Inc."
5852,Mantis Pest Control
5854,Star Environmental
5856,Brian Morris Professional Pest Management
5858,Bug Off Pest Control Center
5860,"Dixon Pest Services, Inc."
5862,"NW K9 Bed Bug Detectives, LLC"
5880,Ballard's Professional Pest Control
5882,Pest Away Exterminating Company
5884,HY-C Company
5886,The Bee Guy
5888,Abrock Pest Management
5890,Keine Pest LLC
5892,"Acenitec Pest & Lawn Svcs, Inc."
5908,May Exterminating Co.
5912,"Air Cleaning Equipment, Inc."
5914,"Pest Away Exterminating, Inc."
5916,Canada Canine Detection Corp.
5920,"Gators, Inc."
5928,"AAA Pest & Termite Control, Inc."
5942,Best Rate Termite
5944,All Solutions Pest Control
5946,Adam's Pest Control
5948,Certified Pest Control
5950,"A Amendt Pest Control Co., Inc."
5952,Guarantee Floridian Pest Control
5954,"BugMaster Exterminators, Inc."
5972,A.G.A.D. Pest Control
5974,Sawyer Pest Management Inc.
5976,"Perfection Pest Control, Inc."
5978,Billiot Industries
5980,"Compass Pest Management, Inc."
5982,Ararat Exterminators
5984,Greenleaf Organic Pest Management
5994,Pied Piper Pest Control
6002,LD Termite
6004,"Bailey & Vaughn Pest Management, LLC"
6006,Tactical Pest Solutions
6008,Assured Property Solutions
6010,"Al-Othman Agri Prod & Proc, Co, Nada"
6012,Anticimex AG
6014,"American City Pest & Termite, Inc."
6022,Acme Termite Company
6034,"Ladybug Pest Mgt., Inc. & Canine Bed Bug Scent Det"
6036,Ammar Cleaning and Contracting
6038,"Aegis Pest Management, Inc"
6040,Parker Exterminating Company
6042,"Ace Exterminators, Inc."
6046,"ApolloX Services, LLC"
6054,Burl's Termite & Pest Control
6062,Biocontrol
6066,Gary Sane Pest Control
6068,"Assassin Pest Control, Inc."
6070,"Area Pest Control, Inc."
6072,GTS Premium Services (HK) Ltd.
6074,Pestech - Pest Control Solutions
6076,Mission Pest Management
6092,"Casner Exterminating, Inc."
6096,Koby Pest Control
6098,Graham Spray Equipment
6100,Braemar Pest Control Ltd
6102,Lindsey Pest Services
6106,"Hershey Termite & Pest Control, LLC"
6108,McCloud Services
6114,"GrassRoots Tree and Turf Care, Inc."
6126,"Classic Pest Control Operators, Inc."
6128,"D/J Bug Away, LLC"
6130,"Parkway Exterminating Co., Inc."
6132,My Pest Pros
6134,Pratt Pest Management
6136,"Grace Services, Inc."
6138,"American Pesticide, Health, Fire & Safety Co."
6144,"Five Star Pest Control Co., Inc."
6152,"Gafford Pest Control Services, Inc."
6160,"Black Diamond Termite and Pest Control, Inc."
6162,The Bugman Pest Control Services
6164,Moyer Indoor/Outdoor Pest Control
6166,Four Seasons Pest Control
6168,"Pest Control, Inc."
6170,Southern Kentucky Pest Management
6184,"Alexander Exterminating Company, Inc."
6186,"Gillen Pest Control, Inc."
6188,"Four Star Environmental, Inc."
6190,Citiwide Exterminating
6192,Adams Exterminating Co. of North Texas
6194,"Nouvel, Inc."
6208,Big Ant's Termite & Pest Control LLC
6210,Akela Pest Control
6212,Acas-Grovex
6214,Northeast Pest Control
6216,Four Seasons Exterminating
6218,Quest Heat
6230,"Tiger Termite Control, Inc."
6232,Algon Exterminating Co.
6234,Pillar to Post
6236,Top-O-Texas Termite & Pest Control
6238,"Brunswick Pest Control, Inc."
6248,"Arrow Environmental Services, Inc."
6250,An Unique Pest Control (India) Pvt. Ltd.
6252,H D Hudson Manufacturing Company
6254,"McKenzie Pest Control, Inc."
6264,Al's Pest Control - Lafayette
6266,Haderle Pest Control
6268,Select Exterminating Company
6270,The Terminator Exterminator Corp.
6280,Chaney Pest Management
6282,Sprinkler Magician LLC
6284,"Thomas Pest Control, Inc."
6288,JDM Pest Control
6294,Nuvac Maritime
6296,"EcoSource Solutions, LLC"
6298,"Dayton's Pest Control Services, Inc."
6308,Standard Termite & Pest Control
6310,"Environmental Coalition, Inc."
6312,"Best Pest Control, Inc."
6314,AJC/Williams Exterminating
6318,"Service Access, LLC"
6322,"Hill and Son's Pest Management, Inc."
6340,"Graduate Pest Control, Inc."
6342,"Border Pest Control, Inc."
6344,SEE Pest & Lawn Solutions
6346,"David J. Aubin, Jr."
6348,Fidelity Supercare Services (Pty) Ltd
6350,"Target Pest Control, LLC"
6352,Deshierbes Industriales y Mantenimiento
6370,Charles Waldecker
6372,Hubble Termite Management
6374,"Certified Exterminators, Inc."
6376,"Fahey Pest Management, Inc"
6378,Acorn Exterminating
6380,"Simonsen Termite & Structural Pest Control, Inc."
6398,"A-OK Exterminating, Inc."
6400,"Assured Environmental Solutions, Inc."
6402,Ken Carroll Termite Company
6404,"Anderson Exterminating Co., Inc."
6406,A Plus Pest Control
6408,East Tennessee Pest Control
6410,Agrilawn Inc.
6428,"Advanced Maintenance & Pest Solutions, LLC."
6430,A-Abel Exterminating
6432,Dugas Pest Control
6434,Termite Police
6436,ProBest Pest Management
6438,All Areas Pest Control Experts
6440,"South Texas Exterminating Co., Inc."
6442,"Groupe Cameron, Inc."
6460,Adams Pest Control
6462,AARD Pest Control
6464,"Sorenson Pest Control, Inc."
6466,"A General Pest Control, Ltd."
6468,Hollenbeck Pest Control
6470,Rocklin Pest Control Services
6486,"Diamond State Pest Control & Termite Co., Inc."
6490,B & R Roachman Pest and Termite
6492,Greater Albany Public Schools
6494,"Augustine Services, Inc."
6496,"All Pests Controlled, Inc."
6498,All-American Brother's Pest Control
6500,"Aiken Pest Control, Inc."
6502,East Texas Exterminating
6520,"American Pest Solutions, Inc."
6522,Bristow PCO Associates
6524,Dallas Ft. Worth Pest Control
6526,"Titan Environmental, LLC"
6528,"Geiger's Pest Services, Inc."
6530,"Kallam Exterminators, Inc."
6548,Anytime Termite Control
6550,Allen Miller's Bees Be Gone
6552,Isotech Pest Management
6554,"Parker Pest Control, Inc."
6556,"England Exterminating, Inc."
6558,"Environ Control, Inc."
6560,"Michael's Carpenter Ant & Termite Services, LLC"
6578,Guardian Pest & Lawn
6580,"Beach Pest Control Service, Inc."
6582,"Baker Home Inspections, Inc."
6584,"Bio Soluciones Industriales, S.A. De C.V."
6586,"General Exterminating, Inc."
6588,"American Pest Control of Montgomery County, Inc."
6604,"Bug Busters, LLC"
6606,"Pronto Pest Management, Inc."
6608,"Hydrex Pest Control Co., Inc."
6612,"Anchor Pest Control Service, Inc."
6614,"ARTI Home Inspections, LLC"
6616,Coastal Pest Services
6618,"At Your Service, Inc."
6628,"The Specialist, Inc."
6630,A-1 Inc. Exterminators
6638,"Enviro-Safe Protection PC, Inc."
6642,"Outdoor Living Brands, Corp."
6644,Clint Miller Exterminating Company
6646,"Five Tribes Pest Control, LLC"
6652,"BHB Pest Elimination, LLC"
6660,Mt. Helix Pest/Termite Control
6662,Chino-Corona Valley Pest Management
6666,"Cook's Pest Control, Inc."
6672,Champion Pest Services
6676,Security Pest Elimination
6686,Grupo Arade
6688,"Clark Pest Control, Inc."
6692,Pest2Rest Pest Control
6694,"Ameri-Pride, Inc."
6696,Brooklyn O'Keeffe Pest Management
6706,Prescott Lawn & Pest Control
6712,"Better Pest Control, Inc."
6714,"Boris Pest Control, Inc"
6716,Petrin's Pest Elimination LLC
6718,Arizona Pest Control
6728,Masters Exterminating & Pest Control
6738,"Colorado Pest Management Co., Inc."
6740,"D.L. Bruce Exterminating, Inc."
6742,"Palmetto Exterminators, Inc."
6744,Mug-A-Bug Pest Control
6762,Cottage Country Pest Control
6764,"Tiger Group, Inc."
6766,"Akim Pest Control, Inc."
6768,Mike Weed's Termite & Pest Control
